member_id,city,age,gender,membership_duration_months,membership_type,monthly_visits,avg_session_minutes,monthly_active_minutes,bmi,membership_renewed
CUST-001282,Prilep,31.0,Female,30.0,Monthly,7.0,,524.0,Normal,1
CUST-001283,,18.0,Female,26.0,Quarterly,4.0,,291.0,Normal,0
CUST-001284,Prilep,24.0,Male,11.0,Quarterly,7.0,51.0,,Overweight,0
CUST-001285,,29.0,Female,21.0,Quarterly,9.0,84.0,742.0,Normal,1
CUST-001286,Stip,18.0,Female,37.0,Annually,2.0,56.0,84.0,Normal,1
CUST-001287,Bitola,31.0,Female,10.0,Monthly,7.0,47.0,304.0,Normal,0
CUST-001288,,18.0,Male,21.0,Monthly,5.0,,146.0,,0
CUST-001289,Tetovo,26.0,Male,,Quarterly,6.0,,425.0,Overweight,1
CUST-001290,Bitola,26.0,Female,19.0,Quarterly,6.0,43.0,248.0,Normal,1
CUST-001291,Veles,31.0,Male,1.0,Monthly,7.0,48.0,201.0,Normal,1
CUST-001292,Prilep,28.0,Female,36.0,Monthly,11.0,103.0,1012.0,,1
CUST-001293,Skopje,18.0,Female,10.0,Monthly,9.0,74.0,,Normal,1
CUST-001294,Stip,20.0,Female,32.0,Monthly,5.0,49.0,237.0,Normal,1
CUST-001295,Tetovo,25.0,Male,12.0,Monthly,9.0,43.0,,Normal,0
CUST-001296,Ohrid,23.0,Female,12.0,Quarterly,4.0,34.0,0.0,Normal,0
CUST-001297,Kumanovo,27.0,Male,34.0,Monthly,4.0,,,Normal,1
CUST-001298,Tetovo,29.0,Male,31.0,Quarterly,2.0,70.0,53.0,Normal,0
CUST-001299,Skopje,,Female,22.0,Quarterly,,82.0,278.0,Normal,1
CUST-001300,Veles,23.0,Male,29.0,Monthly,7.0,31.0,141.0,Normal,1
CUST-001301,,18.0,,16.0,Monthly,7.0,,357.0,Overweight,1
CUST-001302,Kumanovo,22.0,Male,19.0,Quarterly,2.0,58.0,141.0,Normal,0
CUST-001303,Stip,27.0,Female,12.0,Monthly,8.0,,779.0,Normal,1
CUST-001304,Tetovo,18.0,Female,30.0,Quarterly,3.0,73.0,186.0,Overweight,1
CUST-001305,Kumanovo,28.0,Male,11.0,Quarterly,8.0,65.0,530.0,Normal,1
CUST-001306,,30.0,Male,37.0,Monthly,6.0,41.0,171.0,Normal,0
CUST-001307,Bitola,25.0,Female,16.0,Annually,9.0,30.0,292.0,Normal,0
CUST-001308,Prilep,18.0,Male,20.0,Annually,4.0,60.0,207.0,Normal,1
CUST-001309,Veles,18.0,Female,29.0,Monthly,5.0,58.0,321.0,Normal,1
CUST-001310,Tetovo,36.0,Female,20.0,Monthly,5.0,55.0,304.0,Normal,1
CUST-001311,Ohrid,21.0,Female,16.0,Quarterly,5.0,,234.0,Normal,1
CUST-001312,Veles,18.0,Female,19.0,Annually,8.0,48.0,260.0,Normal,0
CUST-001313,Veles,32.0,Female,,Annually,7.0,45.0,,,1
CUST-001314,Stip,25.0,Female,12.0,Annually,5.0,80.0,313.0,,0
CUST-001315,Ohrid,31.0,Male,18.0,Monthly,2.0,46.0,96.0,Normal,0
CUST-001316,Kumanovo,26.0,Male,20.0,Quarterly,2.0,55.0,,Normal,0
CUST-001317,Tetovo,27.0,Female,30.0,Annually,9.0,59.0,495.0,Normal,1
CUST-001318,Prilep,27.0,Male,18.0,Quarterly,6.0,70.0,342.0,Overweight,1
CUST-001319,Prilep,29.0,Female,41.0,Quarterly,8.0,47.0,447.0,Normal,1
CUST-001320,Skopje,38.0,Female,18.0,Quarterly,7.0,74.0,490.0,Overweight,1
CUST-001321,Ohrid,30.0,,17.0,Quarterly,1.0,,192.0,Normal,1
CUST-001322,,18.0,Male,17.0,Monthly,2.0,,,Normal,0
CUST-001323,Stip,27.0,Female,4.0,Monthly,3.0,84.0,273.0,Normal,1
CUST-001324,Veles,31.0,Female,7.0,Annually,,45.0,227.0,Normal,0
CUST-001325,Bitola,32.0,Male,13.0,Annually,5.0,70.0,370.0,Normal,0
CUST-001326,Kumanovo,22.0,Female,,Annually,6.0,75.0,515.0,Overweight,1
CUST-001327,Skopje,31.0,Female,19.0,Monthly,8.0,64.0,578.0,Normal,1
CUST-001328,Kumanovo,30.0,Female,14.0,Monthly,8.0,,358.0,,0
CUST-001329,Ohrid,40.0,,34.0,Monthly,3.0,91.0,324.0,Normal,0
CUST-001330,Prilep,20.0,Male,38.0,Annually,5.0,59.0,324.0,Normal,1
CUST-001331,Kumanovo,21.0,Male,35.0,Quarterly,4.0,63.0,,Overweight,1
CUST-001332,Prilep,23.0,Female,,Annually,6.0,54.0,,,0
CUST-001333,Veles,22.0,Male,14.0,Monthly,9.0,62.0,663.0,Normal,1
CUST-001334,Tetovo,19.0,Male,41.0,Quarterly,7.0,74.0,572.0,Overweight,1
CUST-001335,,18.0,Male,22.0,Annually,5.0,55.0,242.0,Normal,0
CUST-001336,Kumanovo,22.0,Male,16.0,Monthly,4.0,30.0,,Normal,0
CUST-001337,Ohrid,27.0,Female,28.0,Annually,11.0,67.0,782.0,Overweight,1
CUST-001338,Veles,,Male,32.0,Quarterly,6.0,43.0,339.0,Normal,1
CUST-001339,Prilep,36.0,Female,13.0,Monthly,9.0,71.0,517.0,Normal,1
CUST-001340,Tetovo,25.0,Male,22.0,Monthly,8.0,59.0,,Normal,1
CUST-001341,,32.0,Female,31.0,Annually,3.0,74.0,,Normal,1
CUST-001342,,26.0,Male,6.0,Monthly,,,206.0,Overweight,0
CUST-001343,Tetovo,29.0,Female,20.0,Annually,9.0,51.0,,Normal,1
CUST-001344,Bitola,26.0,Male,6.0,Annually,9.0,54.0,540.0,Normal,0
CUST-001345,Stip,33.0,Female,8.0,Monthly,,,126.0,Normal,0
CUST-001346,Veles,25.0,Male,,Annually,3.0,76.0,164.0,Overweight,0
CUST-001347,Kumanovo,27.0,Male,25.0,Annually,5.0,35.0,277.0,Normal,0
CUST-001348,Kumanovo,27.0,Male,16.0,Monthly,10.0,76.0,,Normal,1
CUST-001349,,23.0,Female,12.0,Annually,9.0,66.0,663.0,Underweight,1
CUST-001350,,27.0,Female,20.0,Monthly,6.0,57.0,251.0,Normal,1
CUST-001351,Prilep,38.0,Male,6.0,Monthly,,65.0,,Normal,1
CUST-001352,Prilep,23.0,Male,25.0,Monthly,5.0,64.0,343.0,Normal,1
CUST-001353,Stip,27.0,Female,33.0,Monthly,5.0,53.0,317.0,Overweight,0
CUST-001354,Bitola,32.0,Female,19.0,Monthly,2.0,64.0,217.0,Normal,1
CUST-001355,Prilep,31.0,Male,17.0,Monthly,4.0,70.0,,Overweight,1
CUST-001356,Ohrid,25.0,Female,24.0,Quarterly,3.0,45.0,166.0,Overweight,0
CUST-001357,Bitola,18.0,Female,1.0,Monthly,6.0,65.0,308.0,Normal,0
CUST-001358,Skopje,28.0,Female,26.0,Annually,10.0,30.0,217.0,Overweight,1
CUST-001359,Ohrid,18.0,Male,57.0,Annually,5.0,31.0,,Overweight,0
CUST-001360,Skopje,33.0,Male,18.0,Monthly,5.0,68.0,364.0,Normal,1
CUST-001361,Skopje,26.0,,18.0,Monthly,6.0,53.0,418.0,Normal,0
CUST-001362,Ohrid,30.0,Female,28.0,Annually,7.0,47.0,440.0,Normal,1
CUST-001363,Bitola,19.0,Male,,Monthly,5.0,59.0,273.0,,1
CUST-001364,Tetovo,18.0,Female,31.0,Monthly,8.0,54.0,,Normal,1
CUST-001365,Skopje,26.0,Female,1.0,Annually,6.0,,,Normal,0
CUST-001366,,24.0,Female,26.0,Annually,9.0,35.0,,Overweight,1
CUST-001367,Prilep,22.0,Male,50.0,Quarterly,6.0,30.0,169.0,Normal,0
CUST-001368,Stip,25.0,Male,,Quarterly,6.0,71.0,430.0,Normal,0
CUST-001369,Kumanovo,41.0,Male,6.0,Monthly,7.0,,364.0,Overweight,1
CUST-001370,Stip,30.0,Female,23.0,Quarterly,6.0,,431.0,Normal,1
CUST-001371,Ohrid,31.0,Female,4.0,Quarterly,7.0,,350.0,Normal,0
CUST-001372,Prilep,30.0,Male,34.0,Annually,6.0,65.0,,Normal,1
CUST-001373,,33.0,Female,8.0,Quarterly,9.0,58.0,,Normal,1
CUST-001374,Stip,23.0,Male,20.0,Quarterly,5.0,60.0,231.0,Normal,1
CUST-001375,,18.0,Male,9.0,Monthly,4.0,61.0,295.0,Overweight,0
CUST-001376,Stip,23.0,Male,13.0,Quarterly,5.0,53.0,295.0,Normal,1
CUST-001377,Veles,29.0,Female,37.0,Quarterly,6.0,41.0,358.0,,1
CUST-001378,,19.0,Male,21.0,Monthly,4.0,71.0,306.0,Normal,0
CUST-001379,Tetovo,23.0,Male,13.0,Monthly,,83.0,140.0,Normal,0
CUST-001380,Stip,20.0,,6.0,Annually,9.0,84.0,,,1
CUST-001381,Ohrid,34.0,Female,1.0,Monthly,5.0,51.0,257.0,,1
CUST-001382,Ohrid,29.0,Male,4.0,Monthly,4.0,49.0,229.0,Normal,0
CUST-001383,Stip,28.0,Male,21.0,Monthly,3.0,51.0,,Overweight,0
CUST-001384,,28.0,Female,31.0,Monthly,3.0,57.0,,,0
CUST-001385,Bitola,24.0,,13.0,Annually,9.0,59.0,486.0,Normal,1
CUST-001386,Tetovo,26.0,Male,38.0,Monthly,3.0,45.0,,Normal,0
CUST-001387,,18.0,Female,11.0,Monthly,5.0,37.0,229.0,Normal,0
CUST-001388,Stip,18.0,Male,17.0,Annually,6.0,60.0,,,1
CUST-001389,Stip,25.0,Female,7.0,Monthly,8.0,30.0,255.0,Normal,1
CUST-001390,Ohrid,26.0,,31.0,Monthly,,58.0,,Normal,1
CUST-001391,,32.0,Male,45.0,Annually,5.0,45.0,197.0,Normal,1
CUST-001392,Stip,34.0,Male,,Quarterly,6.0,71.0,,Normal,1
CUST-001393,Kumanovo,34.0,Male,15.0,Annually,10.0,75.0,705.0,Normal,1
CUST-001394,Bitola,19.0,Male,35.0,Monthly,5.0,76.0,388.0,,1
CUST-001395,Tetovo,22.0,Male,2.0,Annually,4.0,54.0,283.0,Normal,1
CUST-001396,Tetovo,27.0,Female,,Monthly,4.0,,239.0,Normal,1
CUST-001397,Kumanovo,40.0,Female,34.0,Annually,5.0,47.0,167.0,Normal,0
CUST-001398,Skopje,33.0,Male,,Quarterly,,64.0,436.0,Overweight,1
CUST-001399,,31.0,Female,26.0,Monthly,10.0,35.0,218.0,Normal,1
CUST-001400,Veles,22.0,Female,41.0,Monthly,5.0,80.0,406.0,Normal,1
CUST-001401,Bitola,19.0,Female,43.0,Monthly,4.0,,255.0,Normal,1
CUST-001402,Ohrid,29.0,Male,,Monthly,5.0,67.0,429.0,Normal,1
CUST-001403,Ohrid,18.0,Male,,Quarterly,5.0,33.0,57.0,Normal,0
CUST-001404,Bitola,23.0,Male,8.0,Quarterly,11.0,46.0,440.0,Normal,1
CUST-001405,Bitola,24.0,Male,31.0,Monthly,6.0,31.0,,Overweight,1
CUST-001406,Ohrid,34.0,Male,3.0,Annually,9.0,75.0,577.0,Normal,1
CUST-001407,Veles,22.0,Female,16.0,Quarterly,3.0,57.0,,Normal,1
CUST-001408,Skopje,18.0,Female,21.0,Monthly,5.0,68.0,377.0,,1
CUST-001409,Ohrid,28.0,Male,13.0,Monthly,,60.0,343.0,Normal,1
CUST-001410,Skopje,20.0,Male,23.0,Annually,3.0,67.0,208.0,Normal,1
CUST-001411,Tetovo,25.0,Male,50.0,Monthly,6.0,54.0,251.0,,1
CUST-001412,Ohrid,24.0,Female,18.0,Quarterly,0.0,56.0,82.0,Overweight,0
CUST-001413,Veles,23.0,Female,14.0,Quarterly,5.0,58.0,302.0,Normal,1
CUST-001414,Tetovo,29.0,,32.0,Monthly,10.0,66.0,621.0,Underweight,1
CUST-001415,Veles,,Female,22.0,Quarterly,,66.0,,,0
CUST-001416,,21.0,Female,37.0,Monthly,6.0,102.0,635.0,Normal,1
CUST-001417,Prilep,29.0,Female,21.0,Annually,6.0,85.0,591.0,,1
CUST-001418,Veles,21.0,Female,17.0,Annually,5.0,33.0,118.0,Normal,1
CUST-001419,Prilep,,Female,1.0,Monthly,,57.0,486.0,Normal,1
CUST-001420,Stip,,,1.0,Quarterly,8.0,53.0,378.0,Overweight,0
CUST-001421,Stip,31.0,,1.0,Quarterly,,79.0,,,0
CUST-001422,Tetovo,24.0,Female,24.0,Annually,7.0,55.0,270.0,Normal,0
CUST-001423,Kumanovo,18.0,Male,3.0,Monthly,12.0,66.0,869.0,Normal,1
CUST-001424,Ohrid,29.0,Female,35.0,Quarterly,5.0,30.0,127.0,Normal,1
CUST-001425,Veles,18.0,Male,20.0,Annually,7.0,37.0,254.0,Overweight,0
CUST-001426,Kumanovo,26.0,Male,17.0,Monthly,5.0,91.0,,Normal,1
CUST-001427,Stip,19.0,Male,9.0,Quarterly,3.0,60.0,194.0,Overweight,1
CUST-001428,Ohrid,18.0,Female,27.0,Monthly,4.0,45.0,136.0,Normal,0
CUST-001429,,22.0,Male,10.0,Monthly,5.0,63.0,378.0,Normal,1
CUST-001430,Prilep,23.0,Male,8.0,Monthly,,,241.0,Normal,0
CUST-001431,Bitola,21.0,Male,34.0,Annually,7.0,55.0,325.0,Normal,0
CUST-001432,Bitola,28.0,Female,24.0,Monthly,4.0,38.0,192.0,Overweight,0
CUST-001433,Tetovo,22.0,Female,17.0,Monthly,9.0,48.0,410.0,Normal,1
CUST-001434,Ohrid,30.0,Male,,Annually,,53.0,533.0,Normal,1
CUST-001435,Skopje,26.0,Female,,Annually,8.0,,699.0,Normal,1
CUST-001436,Prilep,20.0,Male,24.0,Quarterly,6.0,66.0,,Normal,0
CUST-001437,Kumanovo,19.0,Female,,Quarterly,9.0,69.0,,,1
CUST-001438,Ohrid,18.0,Male,44.0,Monthly,6.0,59.0,,Normal,0
CUST-001439,Stip,26.0,Female,13.0,Quarterly,13.0,72.0,924.0,Overweight,1
CUST-001440,Veles,22.0,Female,38.0,Monthly,9.0,46.0,436.0,Overweight,1
CUST-001441,Tetovo,18.0,Female,17.0,Monthly,12.0,49.0,602.0,Normal,1
CUST-001442,Stip,21.0,Male,29.0,Annually,2.0,,,Normal,0
CUST-001443,Prilep,,Female,28.0,Quarterly,4.0,55.0,183.0,Normal,0
CUST-001444,Bitola,34.0,Female,33.0,Monthly,7.0,59.0,350.0,Normal,0
CUST-001445,Skopje,18.0,Male,9.0,Monthly,,,,Normal,1
CUST-001446,Stip,18.0,Female,32.0,Annually,3.0,78.0,314.0,Overweight,1
CUST-001447,Stip,31.0,,42.0,Monthly,5.0,79.0,429.0,Normal,1
CUST-001448,,33.0,Male,16.0,Monthly,,50.0,264.0,Normal,0
CUST-001449,Skopje,20.0,Female,20.0,Monthly,5.0,,148.0,Normal,1
CUST-001450,Ohrid,21.0,,13.0,Monthly,3.0,49.0,161.0,Normal,0
CUST-001451,Skopje,28.0,Female,15.0,Monthly,1.0,46.0,90.0,Normal,0
CUST-001452,Skopje,18.0,Male,40.0,Annually,4.0,,,Normal,1
CUST-001453,Bitola,18.0,Male,7.0,Monthly,7.0,73.0,,Overweight,0
CUST-001454,Tetovo,23.0,Female,8.0,Quarterly,4.0,44.0,172.0,Normal,0
CUST-001455,Skopje,34.0,Female,39.0,Quarterly,,48.0,274.0,Normal,1
CUST-001456,,22.0,Female,27.0,Quarterly,,37.0,347.0,Normal,0
CUST-001457,Prilep,25.0,Female,45.0,Quarterly,5.0,62.0,256.0,Overweight,1
CUST-001458,Ohrid,31.0,Male,14.0,Quarterly,5.0,59.0,,Normal,1
CUST-001459,Tetovo,,Male,21.0,Quarterly,3.0,71.0,207.0,Underweight,1
CUST-001460,Veles,21.0,Male,12.0,Quarterly,1.0,,78.0,,0
CUST-001461,,24.0,Male,21.0,Annually,10.0,69.0,650.0,Normal,1
CUST-001462,Skopje,35.0,Female,1.0,Quarterly,8.0,36.0,354.0,Normal,0
CUST-001463,Skopje,18.0,Female,28.0,Monthly,5.0,50.0,284.0,Overweight,1
CUST-001464,Veles,31.0,Female,23.0,Monthly,,74.0,,Overweight,0
CUST-001465,Skopje,18.0,Male,19.0,Quarterly,6.0,51.0,236.0,,0
CUST-001466,Kumanovo,25.0,Male,15.0,Quarterly,10.0,35.0,415.0,Normal,1
CUST-001467,Prilep,,Female,9.0,Monthly,7.0,72.0,549.0,Normal,1
CUST-001468,Veles,19.0,Male,28.0,Annually,5.0,51.0,315.0,Normal,1
CUST-001469,,19.0,,5.0,Monthly,5.0,75.0,377.0,Normal,0
CUST-001470,Stip,26.0,Male,26.0,Monthly,8.0,59.0,467.0,Normal,1
CUST-001471,Kumanovo,30.0,Male,44.0,Annually,,55.0,429.0,Normal,1
CUST-001472,Prilep,24.0,Male,37.0,Monthly,9.0,80.0,,Normal,1
CUST-001473,Bitola,25.0,Female,1.0,Monthly,9.0,,327.0,Overweight,1
CUST-001474,Stip,28.0,Male,13.0,Monthly,5.0,81.0,333.0,Overweight,0
CUST-001475,Ohrid,19.0,Female,25.0,Annually,2.0,50.0,77.0,Normal,1
CUST-001476,Prilep,29.0,Female,19.0,Quarterly,5.0,62.0,278.0,,0
CUST-001477,Prilep,29.0,Female,3.0,Quarterly,8.0,,571.0,Normal,1
CUST-001478,Bitola,40.0,Male,24.0,Annually,,53.0,236.0,Normal,0
CUST-001479,Prilep,22.0,Male,19.0,Quarterly,6.0,48.0,254.0,Obese,0
CUST-001480,Bitola,,,,Annually,6.0,,,Normal,1
CUST-001481,Skopje,29.0,Male,16.0,Monthly,6.0,44.0,340.0,Overweight,1
CUST-001482,Ohrid,29.0,Male,34.0,Monthly,8.0,89.0,754.0,Normal,1
CUST-001483,Skopje,21.0,Female,4.0,Annually,7.0,52.0,461.0,Normal,1
CUST-001484,Prilep,22.0,Male,7.0,Quarterly,9.0,77.0,713.0,Overweight,1
CUST-001485,Veles,28.0,Male,28.0,Monthly,4.0,75.0,287.0,Overweight,1
CUST-001486,Bitola,20.0,Male,33.0,Monthly,5.0,65.0,,Normal,1
CUST-001487,,22.0,Female,8.0,Monthly,9.0,57.0,430.0,Normal,1
CUST-001488,Skopje,25.0,Female,20.0,Monthly,7.0,62.0,331.0,Overweight,1
CUST-001489,Tetovo,,Female,3.0,Quarterly,8.0,68.0,,Normal,1
CUST-001490,Ohrid,21.0,Female,17.0,Monthly,,61.0,256.0,Normal,1
CUST-001491,Prilep,18.0,Female,30.0,Quarterly,3.0,,165.0,Normal,1
CUST-001492,Skopje,18.0,Female,14.0,Monthly,1.0,32.0,0.0,Overweight,0
CUST-001493,Ohrid,18.0,,,Annually,3.0,,323.0,Normal,1
CUST-001494,Prilep,18.0,Female,6.0,Monthly,11.0,30.0,370.0,Normal,1
CUST-001495,,24.0,Female,12.0,Monthly,3.0,,184.0,Normal,0
CUST-001496,,18.0,,41.0,Monthly,5.0,,,Normal,0
CUST-001497,Veles,20.0,Female,20.0,Quarterly,3.0,,206.0,Overweight,0
CUST-001498,Prilep,20.0,Female,7.0,Quarterly,8.0,42.0,,Normal,1
CUST-001499,Veles,22.0,Female,16.0,Quarterly,8.0,65.0,,Normal,1
CUST-001500,Tetovo,32.0,,1.0,Monthly,5.0,63.0,,Overweight,1
CUST-001501,Ohrid,28.0,,7.0,Annually,8.0,101.0,782.0,Normal,1
CUST-001502,Bitola,25.0,Female,36.0,Quarterly,0.0,61.0,0.0,Normal,1
CUST-001503,,22.0,Male,18.0,Monthly,8.0,80.0,657.0,,1
CUST-001504,Tetovo,22.0,,42.0,Annually,9.0,37.0,383.0,Overweight,1
CUST-001505,Bitola,26.0,,18.0,Quarterly,5.0,75.0,439.0,,1
CUST-001506,Stip,28.0,Male,19.0,Quarterly,7.0,63.0,,Overweight,1
CUST-001507,Prilep,19.0,Female,27.0,Monthly,6.0,64.0,433.0,Normal,1
CUST-001508,Veles,25.0,Female,1.0,Monthly,5.0,,,Normal,0
CUST-001509,Kumanovo,18.0,Male,22.0,Quarterly,7.0,85.0,,Normal,1
CUST-001510,Ohrid,26.0,Male,19.0,Monthly,5.0,63.0,187.0,Normal,1
CUST-001511,,29.0,Female,37.0,Monthly,3.0,48.0,,Overweight,1
CUST-001512,Kumanovo,23.0,Male,,Annually,8.0,50.0,346.0,Normal,1
CUST-001513,,35.0,Female,6.0,Quarterly,,72.0,292.0,Normal,0
CUST-001514,Bitola,19.0,Male,34.0,Monthly,7.0,66.0,395.0,Normal,1
CUST-001515,Stip,26.0,Male,16.0,Monthly,,37.0,408.0,Normal,1
CUST-001516,Prilep,24.0,Female,9.0,Quarterly,7.0,67.0,495.0,Normal,1
CUST-001517,Skopje,24.0,Male,22.0,Monthly,3.0,43.0,66.0,Normal,0
CUST-001518,Prilep,24.0,Female,17.0,Monthly,9.0,66.0,552.0,Overweight,1
CUST-001519,,25.0,Male,38.0,Monthly,4.0,47.0,187.0,Normal,1
CUST-001520,Veles,30.0,Female,24.0,Monthly,3.0,55.0,197.0,Normal,1
CUST-001521,Kumanovo,33.0,,,Quarterly,,51.0,322.0,,1
CUST-001522,Bitola,24.0,Female,,Monthly,11.0,82.0,,Overweight,1
CUST-001523,,29.0,Male,33.0,Monthly,4.0,66.0,,Normal,1
CUST-001524,Tetovo,20.0,Female,29.0,Quarterly,3.0,78.0,197.0,Normal,1
CUST-001525,Skopje,29.0,Female,37.0,Quarterly,5.0,103.0,577.0,Normal,0
CUST-001526,,,Male,27.0,Quarterly,8.0,60.0,483.0,Normal,1
CUST-001527,,31.0,Male,22.0,Monthly,6.0,,446.0,Normal,1
CUST-001528,Skopje,38.0,Female,34.0,Quarterly,5.0,49.0,,,0
CUST-001529,Stip,24.0,Male,18.0,Monthly,6.0,78.0,,Normal,0
CUST-001530,Skopje,18.0,Female,20.0,Quarterly,7.0,47.0,300.0,Normal,0
CUST-001531,,21.0,Female,40.0,Monthly,5.0,59.0,338.0,Normal,1
CUST-001532,Stip,32.0,Male,39.0,Quarterly,11.0,68.0,785.0,Normal,1
CUST-001533,Bitola,28.0,Female,,Monthly,13.0,70.0,982.0,Normal,1
CUST-001534,Veles,26.0,Female,14.0,Monthly,6.0,40.0,282.0,Overweight,0
CUST-001535,Skopje,31.0,Male,37.0,Monthly,12.0,46.0,539.0,Normal,1
CUST-001536,Bitola,27.0,Female,29.0,Annually,6.0,69.0,312.0,Normal,1
CUST-001537,Skopje,32.0,Male,23.0,Monthly,3.0,54.0,173.0,Normal,1
CUST-001538,Kumanovo,30.0,Male,16.0,Annually,,39.0,,,0
CUST-001539,Tetovo,,Female,23.0,Quarterly,8.0,58.0,,Normal,1
CUST-001540,Prilep,27.0,Male,19.0,Quarterly,7.0,58.0,225.0,Normal,1
CUST-001541,Bitola,30.0,Female,12.0,Monthly,4.0,62.0,288.0,Overweight,1
CUST-001542,,23.0,Male,21.0,Quarterly,4.0,,213.0,Normal,0
CUST-001543,Tetovo,,Female,23.0,Monthly,4.0,66.0,305.0,Normal,0
CUST-001544,Bitola,35.0,Male,15.0,Quarterly,6.0,48.0,390.0,Normal,0
CUST-001545,Tetovo,,Female,30.0,Monthly,,53.0,355.0,Normal,1
CUST-001546,Kumanovo,29.0,Female,35.0,Monthly,5.0,73.0,,Normal,0
CUST-001547,Veles,25.0,Female,31.0,Quarterly,,,,Overweight,1
CUST-001548,Prilep,21.0,Female,16.0,Monthly,9.0,54.0,517.0,Normal,1
CUST-001549,Skopje,25.0,Female,29.0,Monthly,6.0,37.0,228.0,,1
CUST-001550,Ohrid,33.0,Female,20.0,Annually,2.0,59.0,86.0,Normal,0
CUST-001551,Veles,28.0,Female,,Monthly,9.0,,530.0,Normal,1
CUST-001552,Tetovo,18.0,Female,28.0,Monthly,7.0,30.0,305.0,Normal,1
CUST-001553,Tetovo,23.0,Female,21.0,Monthly,,,284.0,Normal,1
CUST-001554,Prilep,35.0,Female,51.0,Monthly,9.0,38.0,391.0,Normal,1
CUST-001555,,23.0,Male,,Quarterly,6.0,71.0,,Normal,1
CUST-001556,Stip,18.0,,28.0,Monthly,4.0,31.0,182.0,,0
CUST-001557,Veles,,Female,22.0,Quarterly,8.0,,410.0,Normal,1
CUST-001558,Stip,29.0,Male,21.0,Quarterly,6.0,70.0,424.0,Overweight,0
CUST-001559,Veles,24.0,Male,7.0,Monthly,7.0,,,Normal,1
CUST-001560,Ohrid,22.0,Female,1.0,Annually,5.0,53.0,,Normal,1
CUST-001561,Ohrid,31.0,Male,9.0,Annually,5.0,65.0,485.0,,1
CUST-001562,Bitola,21.0,Male,19.0,Monthly,4.0,75.0,324.0,Overweight,0
CUST-001563,Stip,31.0,Male,1.0,Monthly,6.0,58.0,,Overweight,0
CUST-001564,Tetovo,28.0,Male,13.0,Monthly,4.0,30.0,,,1
CUST-001565,Prilep,26.0,Female,17.0,Monthly,4.0,77.0,253.0,Normal,0
CUST-001566,Stip,25.0,Female,17.0,Quarterly,,66.0,283.0,Overweight,0
CUST-001567,Tetovo,23.0,Female,12.0,Quarterly,8.0,59.0,297.0,Overweight,0
CUST-001568,Stip,31.0,Female,15.0,Monthly,5.0,30.0,,Normal,0
CUST-001569,Stip,19.0,Female,40.0,Monthly,3.0,,208.0,Normal,1
CUST-001570,Skopje,18.0,Male,27.0,Monthly,4.0,46.0,,Obese,1
CUST-001571,Ohrid,28.0,Female,13.0,Annually,6.0,,230.0,Normal,1
CUST-001572,,28.0,,19.0,Annually,7.0,57.0,301.0,Overweight,1
CUST-001573,Veles,27.0,Male,19.0,Monthly,8.0,51.0,471.0,Overweight,1
CUST-001574,Bitola,27.0,Female,10.0,Quarterly,2.0,52.0,134.0,Overweight,0
CUST-001575,,23.0,Female,10.0,Quarterly,6.0,71.0,425.0,Normal,1
CUST-001576,Tetovo,29.0,Male,32.0,Monthly,4.0,63.0,119.0,Overweight,0
CUST-001577,Veles,24.0,Female,14.0,Quarterly,6.0,,282.0,Normal,0
CUST-001578,,22.0,Male,6.0,Annually,,50.0,476.0,Normal,1
CUST-001579,Tetovo,23.0,Male,,Monthly,6.0,53.0,,Normal,1
CUST-001580,Ohrid,37.0,Male,21.0,Monthly,3.0,56.0,179.0,Normal,1
CUST-001581,Bitola,18.0,Male,1.0,Monthly,10.0,68.0,721.0,,1
CUST-001582,,27.0,Female,19.0,Monthly,7.0,44.0,317.0,,1
CUST-001583,Prilep,18.0,Male,30.0,Monthly,,81.0,686.0,Normal,1
CUST-001584,Kumanovo,24.0,Female,25.0,Quarterly,10.0,68.0,629.0,Normal,1
CUST-001585,Ohrid,22.0,,46.0,Annually,,,,Obese,1
CUST-001586,Veles,18.0,Female,35.0,Quarterly,,61.0,,Normal,1
CUST-001587,Skopje,27.0,Female,37.0,Monthly,6.0,75.0,490.0,Normal,1
CUST-001588,,22.0,,53.0,Monthly,7.0,,486.0,Normal,1
CUST-001589,Skopje,18.0,,29.0,Monthly,4.0,53.0,219.0,Normal,1
CUST-001590,Kumanovo,30.0,Female,21.0,Quarterly,5.0,,,Overweight,1
CUST-001591,Ohrid,33.0,Female,31.0,Annually,6.0,62.0,384.0,Normal,1
CUST-001592,Prilep,33.0,Male,13.0,Annually,6.0,71.0,,Normal,1
CUST-001593,Skopje,27.0,Male,21.0,Monthly,3.0,,140.0,Normal,0
CUST-001594,Kumanovo,25.0,Male,12.0,Monthly,4.0,50.0,356.0,,1
CUST-001595,Bitola,32.0,Male,24.0,Annually,4.0,84.0,280.0,Overweight,0
CUST-001596,Kumanovo,35.0,Male,12.0,Monthly,7.0,,,Normal,1
CUST-001597,Kumanovo,31.0,Male,11.0,Monthly,3.0,82.0,170.0,Normal,1
CUST-001598,Veles,19.0,Male,24.0,Annually,9.0,,959.0,Normal,1
CUST-001599,Kumanovo,26.0,Female,18.0,Quarterly,,52.0,,Normal,0
CUST-001600,Ohrid,27.0,Male,1.0,Monthly,8.0,42.0,354.0,Normal,1
